,cluster,title
2039,1,Example-based interpolation for correspondence-based computer vision problems.
2041,1,Design and demonstration of integrated micro-electro-mechanical relay circuits for VLSI applications.
2050,1,Practical distributed MIMO for WiFi and LTE.
2057,1,Scheduling and synchronization for multicore concurrency platforms.
2063,1,Wattsworth: a vision for cyber physical system design.
2065,1,Through-substrate interconnects for 3-D integration and RF systems.
2066,1,Leveraging text representations for clinical predictive tasks.
2067,1,Network coding for security and error correction.
2071,1,Subword-based approaches for spoken document retrieval.
2073,1,A framework for integrating interaction design and agile methods.
2074,1,Sublinear algorithms for massive data problems.
2075,1,A robust technique for detecting custom patterns of roundish features.
2076,1,Routing and bandwidth management for multiparty videoconferencing.
2081,1,Stochastic realization theory for exact and approximate multiscale models.
2082,1,New guarantees for cryptographic circuits and data anonymization.
2084,1,Texture aware approaches for enhancing visual appearance.
2095,1,Time series clustering for data streams.
2099,1,Convex relaxation methods for graphical models: Lagrangian and maximum entropy approaches.
2104,1,Spectrum-efficient modulation and channel coding for terrestrial broadcasting.
2112,1,Color coding for a facsimile system.
2116,1,Decidability questions for Petri Nets.
2121,1,Approaches for combining classifiers and clusterers in classification problems.
2136,1,Mechanisms and interfaces for software-extended coherent shared memory.
2139,1,Ground holding strategies for air traffic control under uncertainty.
2142,1,Prior information for brain parcellation.
2143,1,Machine learning and coresets for automated real-time data segmentation and summarization.
2148,1,Techniques and devices for high-resolution adaptive optics.
2155,1,Compiling for parallel multithreaded computation on symmetric multiprocessors.
2161,1,Decison support system for agricultural land use management.
2162,1,Cognitive-developmental learning for a humanoid robot: a caregiver's gift.
2165,1,A verification framework for hybrid systems.
2175,1,Study of complementary metal-oxide-silicon technologies for image sensor applications.
2191,1,Cache optimization for real-time embedded systems.
2194,1,Energy processing circuits for low-power applications.
2198,1,An architecture for mobility management for vehicular network.
2202,1,A cognitive hinting structure for deep domain knowledge.
2212,1,Representation learning in multi-dimensional clinical timeseries for risk and event prediction.
2214,1,A control mechanism for sales associates in high-end retail.
2215,1,Energy-efficient analog-to-digital conversion for ultra-wideband radio.
2216,1,Learning with generalized negative dependence: probabilistic models of diversity for machine learning.
2217,1,"New approaches in machine learning for rule generation, class imbalance and rankings."
2220,1,"Probabilistic latent variable modeling for predicting future well-being and assessing behavioral influences on mood, stress and health."
2222,1,Adaptive optics for large aperture coherent laser radars.
2226,1,"Power system control for large-disturbance stability: security, robustness and transient energy."
2238,1,Magnetic suspension techniques for precision motion control.
2242,1,Interdigital dielectrometry sensor design and parameter estimation algorithms for non-destructive materials evaluation.
2246,1,Design of resonant-tunneling diodes for a GaAs integrated SRAM.
2252,1,Digital assistance design for analog systems: digital baseband for outphasing power amplifiers.
2253,1,Task level strategies for robots.
2254,1,Integrated process of uncertainty characterization for 4D seismic value of information studies.
2258,1,A cost-effective battery management and monitoring strategy for micro-grids in India.
2261,1,Information fusion for fingerprint identification.
2266,1,Analysis of and techniques for adaptive equalization for underwater acoustic communication.
2269,1,Efficient techniques for video shot segmentation and retrieval.
2270,1,An automated system for symbolic approximate reasoning.
2272,1,Video compression with complete information for pre-recorded sources.
2276,1,An integrated microelectronic device for biomolecular amplification and detection.
2283,1,Probabilistic models for information extraction: from cascaded approach to joint approach.
2290,1,Entangled protocols and non-local games for testing quantum systems.
2298,1,Photosynthesis-inspired device architectures for organic photovoltaics.
2305,1,Bit-flipping algorithms for joint decoding of correlated sources in noisy channels.
2315,1,Architectures and circuits for low-voltage energy conversion and applications in renewable energy and power management.
2319,1,Language design for distributed stream processing.
2323,1,Selection of important features for knowledge extraction from data bases.
2327,1,A method for remote and automatic usability evaluation of Web applications.
2330,1,Thermally efficient MR for TPV power generation.
2331,1,Decomposed algorithms for parameter estimation.
2334,1,Fusion-layer-based machine vision for intelligent transportation systems.
2335,1,Composable abstractions for synchronization in dynamic threading platforms.
